id_binyan,t_sug_mivne,ms_komot,gova_simplex_2019,max_height,min_height,shem_mivne,t_amudim,id_binyan_orig,UniqueId,year
31243,מבנה רגיל,4.0,16.51,25.21,8.7, ,קיימת קומה מפולשת,77017,513-31243,1939.0
31244,מבנה רגיל,3.0,16.18,25.69,9.51, ,לא,130145,513-31244,1940.0
31245,מבנה רגיל,4.0,16.87,26.03,9.16, ,לא,69578,513-31245,1936.0
31246,מבנה רגיל,6.0,29.63,38.47,8.84,בית הרופאים,כן,77020,513-31246,1981.0
31258,מבנה רגיל,3.0,15.44,29.97,14.53, ,לא,73182,513-31258,1940.0
31259,מבנה רגיל,4.0,17.57,36.43,18.86, ,קיימת קומה מפולשת,77349,513-31259,1940.0
31260,מבנה רגיל,4.0,18.59,39.42,20.83, ,קיימת קומה מפולשת,73164,513-31260,1939.0
31261,מבנה רגיל,4.0,17.38,32.09,14.71, ,קיימת קומה מפולשת,77261,513-31261,1940.0
31262,מבנה רגיל,4.0,16.34,38.54,22.2, ,קיימת קומה מפולשת,73162,513-31262,1949.0
31263,מבנה רגיל,4.0,20.15,35.59,15.44, ,כן,77259,513-31263,1972.0
31264,מבנה רגיל,4.0,16.22,32.05,15.83, ,קיימת קומה מפולשת,77257,513-31264,1938.0
31265,מבנה רגיל,3.0,15.82,32.97,17.15, ,כן,77255,513-31265,1942.0
31266,מבנה רגיל,4.0,17.86,37.38,19.52, ,קיימת קומה מפולשת,73161,513-31266,1940.0
31267,מבנה רגיל,4.0,17.57,34.82,17.25, ,קיימת קומה מפולשת,77348,513-31267,1958.0
31268,מבנה רגיל,4.0,17.93,34.5,16.57, ,לא,73153,513-31268,1940.0
31269,מבנה רגיל,4.0,15.07,35.56,20.49, ,קיימת קומה מפולשת,77245,513-31269,1940.0
31270,מבנה רגיל,3.0,17.38,32.42,15.04, ,לא,73149,513-31270,1934.0
31271,מבנה רגיל,3.0,17.38,35.82,18.44, ,לא,77313,513-31271,1940.0
31272,מבנה רגיל,1.0,11.67,25.97,14.3, ,לא,77262,513-31272,1929.0
31273,מבנה רגיל,4.0,15.55,37.93,22.38, ,קיימת קומה מפולשת,77238,513-31273,1947.0
31274,מבנה רגיל,3.0,10.95,33.24,22.29, ,לא,77316,513-31274,1940.0
31275,מבנה רגיל,3.0,13.8,30.59,16.79, ,קיימת קומה מפולשת,77226,513-31275,1952.0
31276,מבנה רגיל,4.0,11.92,37.33,25.41, ,כן,77354,513-31276,1988.0
31277,מבנה רגיל,1.0,10.12,28.37,18.25, ,לא,77224,513-31277,1940.0
31278,מבנה רגיל,4.0,13.36,36.16,22.8, ,קיימת קומה מפולשת,77357,513-31278,1959.0
31279,מבנה רגיל,3.0,15.51,29.57,14.06, ,לא,78976,513-31279,1947.0
31280,מבנה רגיל,4.0,14.21,31.52,17.31, ,קיימת קומה מפולשת,77227,513-31280,1960.0
31281,מבנה רגיל,4.0,16.13,34.74,18.61, ,קיימת קומה מפולשת,77296,513-31281,1953.0
31282,מבנה רגיל,4.0,18.93,37.65,18.72, ,קיימת קומה מפולשת,77359,513-31282,1940.0
31283,מבנה ציבור,4.0,18.92,38.61,19.69, ,לא,73234,513-31283,1964.0
31285,מבנה רגיל,4.0,18.05,34.78,16.73, ,קיימת קומה מפולשת,77320,513-31285,1946.0
31286,מבנה רגיל,4.0,16.3,34.95,18.65, ,קיימת קומה מפולשת,73229,513-31286,1955.0
31287,מבנה ציבור,4.0,21.63,39.52,17.89,קופת חולים כללית- מרפאת זמנהוף,לא,73227,513-31287,2017.0
31288,מבנה רגיל,4.0,16.79,35.49,18.7, ,קיימת קומה מפולשת,77361,513-31288,1959.0
31289,מבנה רגיל,5.0,21.77,39.63,17.86, ,כן,77358,513-31289,1978.0
31290,מבנה רגיל,3.0,15.62,32.99,17.37, ,לא,73225,513-31290,1939.0
31291,מבנה רגיל,4.0,18.08,35.34,17.26, ,לא,73223,513-31291,1936.0
31292,מבנה רגיל,4.0,16.5,34.78,18.28, ,קיימת קומה מפולשת,73228,513-31292,1940.0
31293,מבנה רגיל,5.0,16.43,36.73,20.3, ,קיימת קומה מפולשת,77363,513-31293,1952.0
31294,מבנה רגיל,4.0,19.77,38.11,18.34, ,כן,77360,513-31294,1971.0
31295,מבנה רגיל,4.0,17.38,34.94,17.56, ,לא,73226,513-31295,1941.0
31296,מבנה ציבור,3.0,14.2,33.71,19.51,"ישיבת חב""ד",לא,73230,513-31296,1952.0
31297,מבנה רגיל,5.0,18.6,36.86,18.26, ,קיימת קומה מפולשת,77365,513-31297,1952.0
31298,מבנה רגיל,4.0,16.75,29.76,13.01, ,קיימת קומה מפולשת,81163,513-31298,1955.0
31299,מבנה רגיל,4.0,15.57,30.51,14.94, ,קיימת קומה מפולשת,73514,513-31299,1960.0
31300,מבנה רגיל,5.0,26.19,40.93,14.74, ,כן,73513,513-31300,1995.0
31301,מבנה רגיל,4.0,19.0,37.17,18.17, ,כן,77301,513-31301,1952.0
31302,מבנה רגיל,4.0,18.25,34.19,15.94, ,כן,73512,513-31302,1962.0
31303,מבנה רגיל,3.0,15.79,33.03,17.24, ,לא,78984,513-31303,1951.0
31304,מבנה רגיל,4.0,13.15,33.21,20.06, ,קיימת קומה מפולשת,73511,513-31304,1960.0
31305,מבנה רגיל,4.0,19.36,35.84,16.48, ,קיימת קומה מפולשת,77362,513-31305,1950.0
31306,מבנה רגיל,4.0,18.57,36.22,17.65, ,קיימת קומה מפולשת,77368,513-31306,1953.0
31307,מבנה רגיל,5.0,18.14,32.93,14.79, ,לא,78994,513-31307,1953.0
31308,מבנה רגיל,4.0,17.01,35.55,18.54, ,קיימת קומה מפולשת,73506,513-31308,1953.0
31309,מבנה רגיל,4.0,13.34,33.21,19.87, ,לא,78986,513-31309,1952.0
31310,מבנה רגיל,4.0,17.17,34.92,17.75, ,קיימת קומה מפולשת,73504,513-31310,1961.0
31311,מבנה רגיל,1.0,13.56,33.06,19.5, ,לא,73502,513-31311,1940.0
31312,מבנה רגיל,4.0,17.94,36.08,18.14, ,כן,73500,513-31312,1966.0
31313,מבנה רגיל,4.0,20.19,38.06,17.87, ,כן,73498,513-31313,1963.0
31314,מבנה רגיל,4.0,14.32,32.48,18.16, ,לא,78996,513-31314,1938.0
31315,מבנה רגיל,4.0,17.26,35.28,18.02, ,קיימת קומה מפולשת,73496,513-31315,1947.0
31316,מבנה רגיל,4.0,17.49,31.9,14.41, ,קיימת קומה מפולשת,73214,513-31316,1946.0
31317,מבנה רגיל,4.0,17.73,31.35,13.62, ,לא,73212,513-31317,1937.0
31318,מבנה רגיל,4.0,19.78,37.79,18.01, ,לא,78988,513-31318,1934.0
31319,מבנה רגיל,4.0,17.93,32.45,14.52, ,לא,73508,513-31319,1950.0
31320,מבנה רגיל,4.0,15.55,29.6,14.05, ,קיימת קומה מפולשת,73510,513-31320,1940.0
31321,מבנה רגיל,3.0,15.97,29.76,13.79, ,לא,73372,513-31321,1934.0
31322,מבנה רגיל,4.0,16.91,31.34,14.43, ,קיימת קומה מפולשת,73507,513-31322,1938.0
31323,מבנה רגיל,4.0,27.04,43.43,16.39, ,קיימת קומה מפולשת,77364,513-31323,1952.0
31324,מבנה רגיל,3.0,16.34,29.6,13.26, ,לא,73208,513-31324,1944.0
31325,מבנה רגיל,4.0,14.56,30.97,16.41, ,לא,77151,513-31325,1939.0
31326,מבנה רגיל,3.0,17.61,34.23,16.62, ,לא,79570,513-31326,1938.0
31328,מבנה רגיל,4.0,17.65,27.78,10.13, ,קיימת קומה מפולשת,77008,513-31328,1939.0
31329,מבנה רגיל,5.0,16.86,32.05,15.19, ,קיימת קומה מפולשת,77152,513-31329,1937.0
31330,מבנה רגיל,4.0,16.99,34.19,17.2, ,קיימת קומה מפולשת,77370,513-31330,1954.0
31331,מבנה רגיל,5.0,18.86,34.92,16.06, ,קיימת קומה מפולשת,77377,513-31331,1951.0
31332,מבנה רגיל,1.0,16.67,31.28,14.61, ,לא,73382,513-31332,1936.0
31333,מבנה רגיל,4.0,26.28,39.27,12.99, ,קיימת קומה מפולשת,77189,513-31333,1956.0
31334,מבנה רגיל,3.0,14.44,32.63,18.19, ,לא,77187,513-31334,1935.0
31335,מבנה רגיל,4.0,13.91,30.45,16.54, ,לא,73385,513-31335,1940.0
31336,מבנה רגיל,3.0,13.15,31.69,18.54, ,לא,77185,513-31336,1940.0
31337,מבנה רגיל,3.0,16.05,33.18,17.13, ,לא,79569,513-31337,1938.0
31338,מבנה רגיל,3.0,15.64,31.19,15.55, ,לא,77153,513-31338,1936.0
31340,מבנה רגיל,3.0,17.29,27.13,9.84,מרכז רפואת בכירים,כן,77010,513-31340,1950.0
31342,מבנה רגיל,4.0,15.39,31.01,15.62, ,לא,73388,513-31342,1936.0
31343,מבנה רגיל,4.0,16.71,32.92,16.21, ,לא,77156,513-31343,1936.0
31344,מבנה רגיל,4.0,16.86,26.39,9.53, ,לא,77011,513-31344,1937.0
31346,מבנה רגיל,4.0,17.99,29.0,11.01, ,קיימת קומה מפולשת,77097,513-31346,1940.0
31347,מבנה רגיל,3.0,15.51,30.79,15.28, ,לא,77157,513-31347,1940.0
31348,מבנה רגיל,1.0,21.27,36.08,14.81, ,לא,73387,513-31348,2002.0
31349,מבנה רגיל,4.0,15.59,30.17,14.58, ,קיימת קומה מפולשת,77192,513-31349,1952.0
31350,מבנה רגיל,4.0,15.32,31.88,16.56, ,קיימת קומה מפולשת,77158,513-31350,1958.0
31351,מבנה רגיל,3.0,13.68,27.22,13.54, ,לא,77134,513-31351,1936.0
31352,מבנה בבנייה,4.0,17.42,33.78,16.36, ,קיימת קומה מפולשת,77186,513-31352,1951.0
31353,מבנה רגיל,4.0,17.25,28.28,11.03, ,קיימת קומה מפולשת,77099,513-31353,1955.0
31354,מבנה רגיל,2.0,8.86,25.15,16.29, ,לא,77159,513-31354,1937.0
31355,מבנה רגיל,4.0,18.39,31.07,12.68, ,קיימת קומה מפולשת,77194,513-31355,1950.0
31356,מבנה רגיל,4.0,16.58,32.64,16.06, ,לא,73389,513-31356,1950.0
31357,מבנה רגיל,3.0,15.11,31.66,16.55, ,לא,77177,513-31357,1942.0
31358,מבנה רגיל,5.0,22.76,37.2,14.44, ,לא,73390,513-31358,1940.0
31359,מבנה רגיל,4.0,15.73,32.76,17.03, ,לא,77175,513-31359,1938.0
31360,מבנה רגיל,3.0,15.66,31.2,15.54, ,לא,77160,513-31360,1955.0
31361,מבנה רגיל,3.0,15.34,30.79,15.45, ,לא,77161,513-31361,1935.0
31362,מבנה רגיל,3.0,14.36,30.09,15.73, ,לא,73391,513-31362,1938.0
31363,מבנה רגיל,4.0,18.53,32.78,14.25, ,לא,73393,513-31363,1936.0
31364,מבנה רגיל,4.0,15.97,33.63,17.66, ,קיימת קומה מפולשת,77162,513-31364,1953.0
31365,מבנה רגיל,4.0,18.79,28.81,10.02, ,קיימת קומה מפולשת,77086,513-31365,1951.0
31366,מבנה רגיל,4.0,18.45,32.73,14.28, ,לא,73392,513-31366,1936.0
31367,מבנה רגיל,4.0,16.7,28.93,12.23, ,קיימת קומה מפולשת,77103,513-31367,1951.0
31368,מבנה רגיל,4.0,17.27,32.15,14.88, ,לא,73395,513-31368,1935.0
31369,מבנה רגיל,4.0,17.46,32.28,14.82, ,קיימת קומה מפולשת,77164,513-31369,1951.0
31370,מבנה רגיל,4.0,19.69,30.66,10.97, ,קיימת קומה מפולשת,77098,513-31370,1963.0
31371,מבנה רגיל,4.0,16.03,29.45,13.42, ,לא,77104,513-31371,1936.0
31372,מבנה רגיל,4.0,16.34,30.29,13.95, ,לא,73394,513-31372,1936.0
31373,מבנה רגיל,4.0,18.21,33.42,15.21, ,קיימת קומה מפולשת,77163,513-31373,1948.0
31374,מבנה רגיל,4.0,16.9,31.45,14.55, ,קיימת קומה מפולשת,73397,513-31374,1940.0
31376,מבנה רגיל,4.0,17.32,31.73,14.41, ,קיימת קומה מפולשת,77145,513-31376,1963.0
31377,מבנה רגיל,4.0,16.45,35.04,18.59, ,קיימת קומה מפולשת,77366,513-31377,1952.0
31378,מבנה רגיל,3.0,15.14,27.78,12.64, ,לא,73204,513-31378,1943.0
31379,מבנה רגיל,3.0,12.89,24.6,11.71, ,לא,73202,513-31379,1935.0
31380,מבנה רגיל,4.0,17.79,33.83,16.04, ,לא,79000,513-31380,1935.0
31381,מבנה רגיל,4.0,15.94,34.26,18.32, ,לא,73495,513-31381,1938.0
31382,מבנה רגיל,4.0,19.97,33.94,13.97, ,כן,73376,513-31382,1993.0
31383,מבנה רגיל,1.0,16.68,30.11,13.43, ,לא,73381,513-31383,1951.0
31384,מבנה רגיל,5.0,17.29,35.05,17.76, ,קיימת קומה מפולשת,77373,513-31384,1949.0
31385,מבנה רגיל,4.0,19.14,34.61,15.47, ,לא,77148,513-31385,1936.0
31386,מבנה רגיל,3.0,17.17,34.88,17.71, ,לא,73499,513-31386,1939.0
31387,מבנה רגיל,4.0,16.04,30.86,14.82, ,לא,77147,513-31387,1940.0
31388,מבנה רגיל,4.0,18.2,29.03,10.83, ,קיימת קומה מפולשת,77125,513-31388,1954.0
31389,מבנה רגיל,4.0,14.53,31.07,16.54, ,לא,130211,513-31389,1937.0
31390,מבנה רגיל,5.0,18.49,30.08,11.59, ,קיימת קומה מפולשת,77105,513-31390,1938.0
31391,מבנה רגיל,3.0,17.8,29.2,11.4, ,לא,77100,513-31391,1935.0
31392,מבנה רגיל,3.0,16.22,30.22,14.0, ,לא,73396,513-31392,1938.0
31393,מבנה רגיל,3.0,15.37,29.55,14.18, ,לא,73399,513-31393,1938.0
31394,מבנה רגיל,4.0,17.25,30.34,13.09, ,לא,69591,513-31394,1936.0
31395,מבנה רגיל,4.0,17.13,27.95,10.82, ,קיימת קומה מפולשת,69586,513-31395,1940.0
31396,מבנה רגיל,3.0,14.25,24.88,10.63, ,לא,69583,513-31396,1935.0
31415,מבנה רגיל,4.0,12.0,33.87,21.87, ,קיימת קומה מפולשת,72827,513-31415,1952.0
31416,מבנה רגיל,5.0,19.72,34.52,14.8, ,קיימת קומה מפולשת,81137,513-31416,1971.0
31418,מבנה רגיל,4.0,19.92,36.24,16.32, ,לא,81136,513-31418,1952.0
31424,מבנה רגיל,7.0,33.96,49.26,15.3,הקיבוץ הארצי השומר הצעיר,לא,94826,513-31424,1969.0
31425,מבנה רגיל,3.0,19.09,30.67,11.58, ,לא,85295,513-31425,1962.0
31426,מבנה רגיל,4.0,18.31,30.18,11.87, ,לא,73148,513-31426,1940.0
31480,מבנה רגיל,4.0,17.3,42.37,25.07, ,כן,77490,513-31480,1963.0
31481,מבנה רגיל,5.0,18.06,36.88,18.82, ,קיימת קומה מפולשת,72829,513-31481,1936.0
31482,מבנה רגיל,4.0,17.95,38.26,20.31, ,קיימת קומה מפולשת,72831,513-31482,1954.0
31483,מבנה רגיל,4.0,23.13,43.38,20.25, ,קיימת קומה מפולשת,72833,513-31483,1940.0
31484,מבנה רגיל,3.0,13.98,38.27,24.29, ,לא,72841,513-31484,1934.0
31485,מבנה רגיל,4.0,21.4,42.13,20.73, ,לא,77572,513-31485,1936.0
31487,מבנה רגיל,3.0,16.25,40.37,24.12, ,לא,72843,513-31487,1935.0
31488,מבנה רגיל,4.0,15.25,39.88,24.63, ,לא,77570,513-31488,1966.0
31489,מבנה רגיל,4.0,18.15,36.73,18.58,לשכת עורכי הדין,לא,130374,513-31489,1992.0
31490,מבנה רגיל,4.0,16.96,40.13,23.17, ,קיימת קומה מפולשת,72845,513-31490,1956.0
31491,מבנה רגיל,4.0,16.93,33.76,16.83, ,כן,80461,513-31491,1966.0
31492,מבנה רגיל,4.0,18.88,41.14,22.26, ,כן,77327,513-31492,1940.0
31493,מבנה רגיל,3.0,16.16,30.72,14.56, ,לא,72868,513-31493,1943.0
31494,מבנה רגיל,3.0,16.86,37.23,20.37, ,כן,130315,513-31494,1936.0
31495,מבנה רגיל,4.0,16.92,36.4,19.48, ,כן,77517,513-31495,1947.0
31496,מבנה רגיל,3.0,15.14,36.35,21.21, ,לא,77337,513-31496,1938.0
31497,מבנה רגיל,3.0,15.8,26.27,10.47, ,לא,72870,513-31497,1938.0
31498,מבנה רגיל,4.0,20.75,43.35,22.6, ,כן,77465,513-31498,1984.0
31499,מבנה רגיל,4.0,19.21,37.47,18.26, ,כן,77516,513-31499,1947.0
31500,מבנה רגיל,4.0,12.4,34.17,21.77, ,לא,77441,513-31500,1940.0
31501,מבנה רגיל,4.0,21.3,36.15,14.85, ,לא,77540,513-31501,1997.0
31502,מבנה רגיל,4.0,16.2,32.53,16.33, ,כן,77543,513-31502,1946.0
31503,מבנה רגיל,4.0,19.18,38.72,19.54, ,קיימת קומה מפולשת,77338,513-31503,1940.0
31504,מבנה רגיל,4.0,20.15,40.49,20.34, ,כן,77339,513-31504,1937.0
31505,מבנה רגיל,3.0,14.31,29.66,15.35, ,לא,77409,513-31505,1940.0
31506,מבנה רגיל,4.0,17.14,34.15,17.01, ,קיימת קומה מפולשת,77405,513-31506,1949.0
31507,מבנה רגיל,3.0,18.24,34.31,16.07, ,כן,77407,513-31507,1940.0
31508,מבנה רגיל,3.0,17.58,39.44,21.86, ,כן,77467,513-31508,1953.0
31509,מבנה רגיל,4.0,17.59,34.64,17.05, ,כן,77443,513-31509,1953.0
31510,מבנה רגיל,3.0,16.73,38.45,21.72, ,לא,77464,513-31510,1936.0
31511,מבנה ציבור,1.0,3.63,25.22,21.59, ,לא,142900,513-31511,
31512,מבנה רגיל,4.0,18.84,29.62,10.78, ,לא,78963,513-31512,1937.0
31513,מבנה רגיל,4.0,16.93,38.17,21.24, ,כן,77341,513-31513,1939.0
31514,מבנה רגיל,4.0,16.35,32.68,16.33, ,קיימת קומה מפולשת,77442,513-31514,1950.0
31515,מבנה רגיל,4.0,17.93,32.81,14.88, ,כן,77544,513-31515,1948.0
31516,מבנה רגיל,4.0,18.03,34.53,16.5, ,כן,77445,513-31516,1955.0
31517,מבנה רגיל,4.0,16.11,35.7,19.59, ,כן,77340,513-31517,1940.0
31518,מבנה רגיל,4.0,22.72,43.92,21.2, ,כן,77469,513-31518,1941.0
31519,מבנה רגיל,5.0,16.97,38.56,21.59, ,כן,77466,513-31519,1939.0
31520,מבנה רגיל,5.0,18.79,29.44,10.65, ,לא,130352,513-31520,1953.0
31521,מבנה רגיל,3.0,15.73,31.27,15.54, ,לא,73179,513-31521,1936.0
31522,מבנה רגיל,4.0,22.96,36.69,13.73, ,כן,77545,513-31522,1971.0
31523,מבנה רגיל,3.0,18.3,34.78,16.48, ,כן,73177,513-31523,1950.0
31524,מבנה רגיל,5.0,18.65,38.6,19.95, ,כן,77343,513-31524,1949.0
31525,מבנה רגיל,1.0,19.27,36.22,16.95, ,לא,73175,513-31525,1939.0
31526,מבנה רגיל,3.0,15.2,36.26,21.06, ,כן,77471,513-31526,1943.0
31527,מבנה רגיל,4.0,17.34,28.18,10.84, ,לא,78965,513-31527,1951.0
31528,מבנה רגיל,4.0,18.04,39.6,21.56, ,לא,77333,513-31528,1937.0
31529,מבנה רגיל,28.0,96.65,109.14,12.49,"מגדל דובנוב, בנק הפועלים",לא,80456,513-31529,1970.0
31530,מבנה רגיל,4.0,17.65,37.16,19.51, ,לא,72856,513-31530,1938.0
31531,מבנה רגיל,4.0,17.53,35.06,17.53, ,קיימת קומה מפולשת,77436,513-31531,1951.0
31532,מבנה רגיל,4.0,17.42,37.62,20.2, ,כן,77437,513-31532,1945.0
31533,מבנה רגיל,3.0,15.51,38.94,23.43, ,לא,77461,513-31533,1941.0
31534,מבנה רגיל,3.0,18.92,39.36,20.44, ,לא,77334,513-31534,1939.0
31535,מבנה רגיל,3.0,15.13,38.54,23.41, ,לא,77460,513-31535,1939.0
31536,מבנה רגיל,4.0,17.02,35.38,18.36, ,קיימת קומה מפולשת,77412,513-31536,1941.0
31537,מבנה רגיל,4.0,17.81,41.28,23.47, ,כן,130320,513-31537,1947.0
31538,מבנה רגיל,4.0,20.09,36.6,16.51, ,כן,72858,513-31538,1953.0
31539,מבנה רגיל,4.0,14.11,34.05,19.94, ,כן,77410,513-31539,1970.0
31540,מבנה רגיל,4.0,23.2,39.16,15.96, ,קיימת קומה מפולשת,77408,513-31540,1940.0
31541,מבנה רגיל,4.0,19.01,40.47,21.46, ,לא,77335,513-31541,1953.0
31542,מבנה רגיל,5.0,17.38,31.85,14.47, ,כן,72864,513-31542,1946.0
31543,מבנה רגיל,4.0,14.32,40.46,26.14, ,כן,77521,513-31543,1963.0
31544,מבנה רגיל,4.0,18.3,35.05,16.75, ,לא,77406,513-31544,1947.0
31545,מבנה ציבור,3.0,16.78,36.47,19.69,"בית ספר ע""ש גבריאלי הכרמל",לא,73160,513-31545,1940.0
31546,מבנה רגיל,4.0,18.38,29.33,10.95, ,לא,78966,513-31546,1949.0
31547,מבנה רגיל,3.0,17.73,37.88,20.15, ,כן,77345,513-31547,1946.0
31548,מבנה רגיל,3.0,17.43,37.29,19.86, ,כן,77551,513-31548,1951.0
31549,מבנה רגיל,4.0,5.46,38.85,33.39, ,כן,77550,513-31549,1986.0
31550,מבנה רגיל,3.0,18.28,38.67,20.39, ,כן,73169,513-31550,1939.0
31551,מבנה רגיל,4.0,10.9,35.87,24.97, ,לא,77547,513-31551,1939.0
31552,מבנה רגיל,4.0,18.77,32.65,13.88, ,לא,78967,513-31552,1940.0
31553,מבנה רגיל,4.0,19.15,39.69,20.54, ,כן,73163,513-31553,1939.0
31555,מבנה רגיל,4.0,9.55,40.13,30.58, ,לא,77435,513-31555,1938.0
31556,מבנה רגיל,4.0,16.1,38.88,22.78, ,קיימת קומה מפולשת,77419,513-31556,1956.0
31557,מבנה רגיל,4.0,17.82,41.79,23.97, ,כן,77459,513-31557,1944.0
31558,מבנה רגיל,4.0,13.36,39.25,25.89, ,לא,72850,513-31558,1946.0
31559,מבנה רגיל,3.0,15.87,40.28,24.41, ,לא,77458,513-31559,1951.0
31560,מבנה רגיל,3.0,16.37,37.89,21.52, ,לא,72852,513-31560,1939.0
31561,מבנה רגיל,3.0,9.95,34.56,24.61, ,כן,72854,513-31561,1946.0
31565,מבנה רגיל,4.0,17.57,34.28,16.71, ,קיימת קומה מפולשת,77424,513-31565,1940.0
31566,מבנה רגיל,4.0,17.01,39.49,22.48, ,לא,72847,513-31566,1935.0
31567,מבנה רגיל,4.0,17.88,35.19,17.31, ,קיימת קומה מפולשת,77422,513-31567,1940.0
31568,מבנה רגיל,5.0,22.76,33.27,10.51, ,לא,73197,513-31568,1955.0
31573,מבנה רגיל,4.0,18.87,35.35,16.48, ,לא,55329,513-31573,1971.0
31578,מבנה רגיל,4.0,18.06,28.14,10.08, ,קיימת קומה מפולשת,69222,513-31578,1961.0
31584,מבנה רגיל,3.0,14.23,37.89,23.66, ,לא,77576,513-31584,1947.0
31585,מבנה רגיל,3.0,20.29,42.72,22.43, ,לא,77574,513-31585,1937.0
31586,מבנה רגיל,4.0,16.55,37.63,21.08, ,כן,77568,513-31586,1948.0
31587,מבנה רגיל,5.0,17.64,32.97,15.33, ,כן,77541,513-31587,1948.0
31589,מבנה רגיל,4.0,14.92,32.79,17.87, ,כן,77542,513-31589,1964.0
31590,מבנה רגיל,3.0,15.95,39.89,23.94, ,לא,77522,513-31590,1939.0
31591,מבנה רגיל,3.0,19.68,39.03,19.35, ,כן,77249,513-31591,1952.0
31592,מבנה רגיל,3.0,15.66,39.21,23.55, ,לא,77247,513-31592,1938.0
31593,מבנה רגיל,4.0,15.35,33.15,17.8, ,קיימת קומה מפולשת,77318,513-31593,1938.0
31594,מבנה רגיל,4.0,19.1,29.45,10.35, ,קיימת קומה מפולשת,69083,513-31594,1951.0
31595,מבנה רגיל,3.0,15.7,25.89,10.19, ,לא,69224,513-31595,1936.0
31596,מבנה רגיל,4.0,17.28,28.79,11.51, ,קיימת קומה מפולשת,73203,513-31596,1940.0
31597,מבנה רגיל,3.0,15.26,32.88,17.62, ,לא,73494,513-31597,1938.0
